SurfaceName,PieceId,X,Y,Z
Pavement Surface 5,0,625.7414,1268.5355,11.8627
Pavement Surface 5,0,627.1016,1271.9773,11.8904
Pavement Surface 5,0,625.6875,1168.3528,10.9124
Pavement Surface 5,0,625.5144,1169.7774,10.9196
Pavement Surface 5,0,736.3058,1162.6867,11.6000
Pavement Surface 5,0,750.7900,1147.5295,12.0000
Pavement Surface 5,0,738.0634,1140.7387,11.8196
Pavement Surface 5,0,743.0565,1164.7246,11.6280
Pavement Surface 5,0,751.1366,1164.0097,11.6600
Pavement Surface 5,0,758.0593,1160.3183,11.6910
Pavement Surface 5,0,774.1379,1161.8060,12.1500
Pavement Surface 5,0,762.7715,1154.7181,11.7200
Pavement Surface 5,0,755.7110,1146.8037,11.9100
Pavement Surface 5,0,759.4323,1139.8252,11.8820
Pavement Surface 5,0,820.1796,1053.3951,11.1400
Pavement Surface 5,0,808.2421,1039.8570,11.5700
Pavement Surface 5,0,822.5921,1046.2606,11.1010
Pavement Surface 5,0,834.9616,1060.1182,10.6388
Pavement Surface 5,0,821.7893,1081.5182,11.6687
Pavement Surface 5,0,821.1388,1082.5230,11.6742
Pavement Surface 5,0,817.1100,1089.1204,11.7160
Pavement Surface 5,0,812.9963,1095.8571,11.7587
Pavement Surface 5,0,813.3576,1095.2654,11.7550
Pavement Surface 5,0,817.0123,1089.2805,11.7170
Pavement Surface 5,0,799.3844,1118.1480,11.9000
Pavement Surface 5,0,799.2035,1118.4617,11.9009
Pavement Surface 5,0,779.7298,1152.2239,12.0000
Pavement Surface 5,0,776.5508,1157.6714,12.0853
Pavement Surface 5,0,827.7331,1071.8618,11.2040
Pavement Surface 5,0,842.1677,1049.4046,11.1554
Pavement Surface 5,0,846.3588,1043.1736,11.4558
Pavement Surface 5,0,822.2954,1039.1665,11.0650
Pavement Surface 5,0,819.6529,1032.8002,11.0300
Pavement Surface 5,0,814.3147,1027.1983,10.9900
Pavement Surface 5,0,783.3458,1026.5727,11.5206
Pavement Surface 5,0,781.9286,1004.3303,10.7900
Pavement Surface 5,0,754.9677,988.4445,10.0000
Pavement Surface 5,0,756.3828,986.2907,10.0000
Pavement Surface 5,0,754.2032,984.7516,10.0000
Pavement Surface 5,0,757.8962,983.9872,10.0000
Pavement Surface 5,0,753.4388,981.0586,10.0000
Pavement Surface 5,0,750.5104,985.5160,10.0000
Pavement Surface 5,0,724.6506,965.9853,10.2632
Pavement Surface 5,0,726.3598,963.5576,10.2700
Pavement Surface 5,0,728.0543,961.6933,10.2700
Pavement Surface 5,0,754.5055,979.4267,10.0000
Pavement Surface 5,0,756.0903,980.4892,10.1073
Pavement Surface 5,0,757.3622,981.3419,10.1065
Pavement Surface 5,0,783.7321,999.0208,10.8163
Pavement Surface 5,0,784.1540,999.3037,10.8301
Pavement Surface 5,0,784.4579,999.5074,10.8395
Pavement Surface 5,0,817.6512,1022.7457,11.0400
Pavement Surface 5,0,786.5829,1000.9321,10.8527
Pavement Surface 5,0,818.1026,1022.0636,11.0282
Pavement Surface 5,0,822.4749,1024.9948,11.0936
Pavement Surface 5,0,836.4625,1034.3724,10.9281
Pavement Surface 5,0,846.4661,1043.0140,11.4575
Pavement Surface 5,0,846.4225,1043.0788,11.4564
Pavement Surface 5,0,847.3593,1041.6860,11.0019
Pavement Surface 5,0,718.8938,974.1620,10.2401
Pavement Surface 5,0,713.1371,982.3387,10.2170
Pavement Surface 5,0,707.3803,990.5155,10.1940
Pavement Surface 5,0,701.6235,998.6923,10.1709
Pavement Surface 5,0,697.4780,1004.5807,10.1543
Pavement Surface 5,0,695.8669,1006.8690,10.1998
Pavement Surface 5,0,756.7578,1136.3450,11.9553
Pavement Surface 5,0,757.6703,1138.8857,11.9218
Pavement Surface 5,0,755.9046,1137.9441,11.9617
Pavement Surface 5,0,758.1681,1142.1960,11.8915
Pavement Surface 5,0,751.9062,1145.4362,11.9917
Pavement Surface 5,0,752.1808,1144.9212,11.9896
Pavement Surface 5,0,631.7918,1134.6911,10.6703
Pavement Surface 5,0,632.5125,1131.7769,10.6436
Pavement Surface 5,0,632.7731,1130.7231,10.6339
Pavement Surface 5,0,634.3960,1124.6123,10.5775
Pavement Surface 5,0,633.1852,1129.0568,10.6186
Pavement Surface 5,0,633.5579,1127.5498,10.6053
Pavement Surface 5,0,635.2184,1121.7296,10.5509
Pavement Surface 5,0,630.7463,1139.1038,10.7107
Pavement Surface 5,0,631.0050,1137.8722,10.6999
Pavement Surface 5,0,640.6284,1104.8001,10.4502
Pavement Surface 5,0,639.0262,1109.4381,10.4704
Pavement Surface 5,0,639.7636,1107.1770,10.4612
Pavement Surface 5,0,652.3745,1076.2781,10.4579
Pavement Surface 5,0,649.6886,1082.1123,10.3520
Pavement Surface 5,0,650.5738,1080.1535,10.3875
Pavement Surface 5,0,651.7340,1077.5862,10.4343
Pavement Surface 5,0,657.0529,1066.8344,10.6316
Pavement Surface 5,0,654.5863,1071.7610,10.5407
Pavement Surface 5,0,654.9937,1070.9290,10.5561
Pavement Surface 5,0,656.4013,1068.0541,10.6091
Pavement Surface 5,0,659.7842,1061.7217,10.7271
Pavement Surface 5,0,661.3898,1058.7164,10.7832
Pavement Surface 5,0,730.0134,1101.5427,11.5000
Pavement Surface 6,0,1197.6690,407.9471,12.3252
Pavement Surface 6,0,1200.6811,409.8031,12.3393
Pavement Surface 6,0,1190.7994,431.0166,11.6100
Pavement Surface 6,0,1199.1474,408.6838,12.3000
Pavement Surface 6,0,1207.3469,401.4103,12.1724
Pavement Surface 6,0,1196.5794,407.4041,12.3438
Pavement Surface 6,0,1189.6787,416.2186,12.0764
Pavement Surface 6,0,1189.0873,416.9740,12.0534
Pavement Surface 6,0,1188.0444,418.6112,12.0034
Pavement Surface 6,0,1187.3045,420.8891,11.9329
Pavement Surface 6,0,1187.0721,421.9184,11.9047
Pavement Surface 6,0,1188.8201,428.8634,11.6884
Pavement Surface 6,0,1189.3893,429.6730,11.6602
Pavement Surface 6,0,1187.1384,424.8209,11.8196
Pavement Surface 6,0,1187.6528,426.6948,11.7609
Pavement Surface 6,0,1187.0102,423.3763,11.8627
Pavement Surface 6,0,1187.5063,419.9950,11.9607
Pavement Surface 6,0,1200.6908,402.1523,12.2815
Pavement Surface 6,0,1205.7534,395.6856,12.1214
Pavement Surface 6,0,1207.9518,392.8775,12.0656
Pavement Surface 6,0,1213.2376,393.9937,12.2628
Pavement Surface 6,0,1210.1764,390.0360,12.0991
Pavement Surface 6,0,1223.4695,381.1112,12.4200
Pavement Surface 6,0,1213.9527,385.2123,12.1561
Pavement Surface 6,0,1216.9360,381.4016,12.2924
Pavement Surface 6,0,1227.6808,372.8174,11.6010
Pavement Surface 6,0,1220.1560,377.2886,11.9138
Pavement Surface 6,0,1221.9469,374.8818,11.6900
Pavement Surface 6,0,1223.2159,373.1765,11.6546
Pavement Surface 6,0,1223.7629,372.4415,11.6393
Pavement Surface 6,0,1225.4658,370.1530,11.5967
Pavement Surface 6,0,1229.3912,364.8779,11.5271
Pavement Surface 6,0,1231.5296,362.0042,11.4923
Pavement Surface 6,0,1237.6905,353.7249,11.3922
Pavement Surface 6,0,1267.3065,318.5069,10.9484
Pavement Surface 6,0,1262.7243,320.0830,10.9854
Pavement Surface 6,0,1264.7043,316.5706,10.9463
Pavement Surface 6,0,1233.6233,364.7748,11.5020
Pavement Surface 6,0,1249.5375,388.0143,12.4200
Pavement Surface 6,0,1229.9952,386.2876,12.4200
Pavement Surface 6,0,1237.7754,392.4670,12.4200
Pavement Surface 6,0,1240.1971,394.3904,12.4200
Pavement Surface 6,0,1242.8192,396.4730,12.4200
Pavement Surface 6,0,1235.3806,390.5650,12.4200
Pavement Surface 6,0,1228.6206,385.1980,12.4200
Pavement Surface 6,0,1256.2557,379.5556,12.4200
Pavement Surface 6,0,1259.5345,369.3893,12.2200
Pavement Surface 6,0,1270.6611,390.9970,12.4200
Pavement Surface 6,0,1276.4533,395.5974,12.4200
Pavement Surface 6,0,1277.9825,396.8120,12.4200
Pavement Surface 6,0,1286.6257,403.6768,12.4200
Pavement Surface 6,0,1293.8941,409.4497,12.4200
Pavement Surface 6,0,1301.3062,415.3368,12.4200
Pavement Surface 6,0,1352.9091,443.5555,12.2200
Pavement Surface 6,0,1305.3529,418.5508,12.4200
Pavement Surface 6,0,1306.9235,419.7982,12.4200
Pavement Surface 6,0,1310.3928,422.5537,12.4200
Pavement Surface 6,0,1317.6049,428.2818,12.4200
Pavement Surface 6,0,1326.0087,434.9565,12.4200
Pavement Surface 6,0,1333.2029,440.6705,12.4200
Pavement Surface 6,0,1339.7607,445.8790,12.4200
Pavement Surface 6,0,1342.2121,447.8260,12.4200
Pavement Surface 6,0,1344.0238,449.2650,12.4200
Pavement Surface 6,0,1340.8752,470.8987,12.1364
Pavement Surface 6,0,1351.5507,484.4250,12.1035
Pavement Surface 6,0,1343.6875,478.2469,12.1193
Pavement Surface 6,0,1340.3714,471.5337,12.1351
Pavement Surface 6,0,1343.4340,478.0477,12.1198
Pavement Surface 6,0,1338.3641,474.0644,12.1300
Pavement Surface 6,0,1340.6516,471.1805,12.1358
Pavement Surface 6,0,1353.3179,485.8136,12.1000
Pavement Surface 6,0,1411.6921,439.5853,11.1255
Pavement Surface 6,0,1373.8145,487.6176,11.2800
Pavement Surface 6,0,1382.1034,477.1065,11.2462
Pavement Surface 6,0,1344.4000,524.9179,11.4000
Pavement Surface 6,0,1350.8827,488.8977,12.0731
Pavement Surface 6,0,1348.5138,491.8981,12.0470
Pavement Surface 6,0,1344.5345,496.9378,12.0031
Pavement Surface 6,0,1342.3168,499.7465,11.9787
Pavement Surface 6,0,1338.9970,520.0654,11.5935
Pavement Surface 6,0,1338.8865,504.0909,11.9409
Pavement Surface 6,0,1336.1199,507.5949,11.9104
Pavement Surface 6,0,1331.5546,513.3817,11.8573
Pavement Surface 6,0,1334.7931,509.2753,11.8950
Pavement Surface 6,0,1338.2397,532.7408,11.2000
Pavement Surface 6,0,1335.2390,536.5514,11.2000
Pavement Surface 6,0,1332.0530,540.5973,11.2000
Pavement Surface 6,0,1323.1746,506.7700,12.0478
Pavement Surface 6,0,1329.8211,543.4315,11.2000
Pavement Surface 6,0,1331.4917,541.3101,11.2000
Pavement Surface 6,0,1327.7762,546.0284,11.1858
Pavement Surface 6,0,1325.8663,548.4538,11.1726
Pavement Surface 6,0,1309.1330,500.8389,12.2314
Pavement Surface 6,0,1318.5631,503.1315,12.2273
Pavement Surface 6,0,1311.6051,497.6417,12.3800
Pavement Surface 6,0,1302.0059,540.4979,11.4477
Pavement Surface 6,0,1302.2820,543.3718,11.3873
Pavement Surface 6,0,1302.4006,545.8708,11.3352
Pavement Surface 6,0,1302.4200,546.2801,11.3310
Pavement Surface 6,0,1302.4163,549.2129,11.3015
Pavement Surface 6,0,1319.6795,556.3103,11.1296
Pavement Surface 6,0,1321.9031,553.4866,11.1451
Pavement Surface 6,0,1302.2942,551.6380,11.2778
Pavement Surface 6,0,1302.2683,552.1522,11.2776
Pavement Surface 6,0,1302.2518,552.3208,11.2776
Pavement Surface 6,0,1302.2257,552.5824,11.2776
Pavement Surface 6,0,1302.1312,553.5276,11.2776
Pavement Surface 6,0,1302.1166,553.6736,11.2776
Pavement Surface 6,0,1302.0794,554.0461,11.2774
Pavement Surface 6,0,1314.7093,562.6220,11.0951
Pavement Surface 6,0,1301.9730,555.1105,11.2665
Pavement Surface 6,0,1301.5307,558.0537,11.2373
Pavement Surface 6,0,1301.0930,560.2263,11.2168
Pavement Surface 6,0,1313.4928,564.1668,11.0867
Pavement Surface 6,0,1300.9809,560.7831,11.2173
Pavement Surface 6,0,1300.9415,560.9786,11.2175
Pavement Surface 6,0,1300.9193,561.0663,11.2176
Pavement Surface 6,0,1300.7798,561.6157,11.2185
Pavement Surface 6,0,1300.7366,561.7862,11.2186
Pavement Surface 6,0,1300.4747,562.8181,11.2195
Pavement Surface 6,0,1300.2066,563.8741,11.2087
Pavement Surface 6,0,1299.3285,566.7295,11.1808
Pavement Surface 6,0,1298.4703,569.0941,11.1590
Pavement Surface 6,0,1307.3061,572.0232,11.0437
Pavement Surface 6,0,1298.4443,569.1658,11.1592
Pavement Surface 6,0,1298.3377,569.4595,11.1601
Pavement Surface 6,0,1298.3106,569.5340,11.1604
Pavement Surface 6,0,1298.2788,569.6096,11.1607
Pavement Surface 6,0,1297.2060,572.1629,11.1378
Pavement Surface 6,0,1304.9276,575.0436,11.0272
Pavement Surface 6,0,1297.0393,572.5122,11.1394
Pavement Surface 6,0,1296.6489,573.3300,11.1430
Pavement Surface 6,0,1296.6033,573.4255,11.1434
Pavement Surface 6,0,1296.5377,573.5630,11.1440
Pavement Surface 6,0,1304.6322,575.4187,11.0279
Pavement Surface 6,0,1295.8750,574.9514,11.1412
Pavement Surface 6,0,1294.4938,577.5001,11.1382
Pavement Surface 6,0,1301.1194,579.8797,11.0364
Pavement Surface 6,0,1294.4691,577.5457,11.1385
Pavement Surface 6,0,1294.4260,577.6167,11.1389
Pavement Surface 6,0,1294.2894,577.8417,11.1403
Pavement Surface 6,0,1294.1640,578.0483,11.1415
Pavement Surface 6,0,1293.8116,578.6287,11.1449
Pavement Surface 6,0,1292.9471,580.0526,11.1442
Pavement Surface 6,0,1291.3166,582.4648,11.1452
Pavement Surface 6,0,1289.5664,584.8012,11.1484
Pavement Surface 6,0,1294.9328,587.7361,11.0513
Pavement Surface 6,0,1289.4054,585.0057,11.1504
Pavement Surface 6,0,1289.0979,585.3965,11.1543
Pavement Surface 6,0,1288.8533,585.7073,11.1574
Pavement Surface 6,0,1288.6364,585.9829,11.1601
Pavement Surface 6,0,1288.3148,586.3915,11.1641
Pavement Surface 6,0,1283.8182,592.1053,11.1749
Pavement Surface 6,0,1293.8912,589.0588,11.0538
Pavement Surface 6,0,1288.7460,595.5926,11.0662
Pavement Surface 6,0,1283.6914,592.2664,11.1768
Pavement Surface 6,0,1283.2335,592.8483,11.1836
Pavement Surface 6,0,1283.0770,593.0471,11.1860
Pavement Surface 6,0,1282.6096,593.6410,11.1928
Pavement Surface 6,0,1279.6195,597.4405,11.2000
Pavement Surface 6,0,1284.3260,601.2056,11.0768
Pavement Surface 6,0,1278.8581,598.4079,11.2124
Pavement Surface 6,0,1278.5947,598.7426,11.2167
Pavement Surface 6,0,1278.1556,599.3006,11.2239
Pavement Surface 6,0,1277.0796,600.6678,11.2378
Pavement Surface 6,0,1282.5593,603.4491,11.0997
Pavement Surface 6,0,1276.2711,601.6952,11.2506
Pavement Surface 6,0,1276.2176,601.7632,11.2514
Pavement Surface 6,0,1275.4552,602.7320,11.2631
Pavement Surface 6,0,1276.7305,610.8511,11.1751
Pavement Surface 6,0,1272.1098,606.9829,11.3063
Pavement Surface 6,0,1276.3726,611.3056,11.1797
Pavement Surface 6,0,1271.9251,607.2175,11.3092
Pavement Surface 6,0,1271.8306,607.3377,11.3107
Pavement Surface 6,0,1269.4468,610.3667,11.2884
Pavement Surface 6,0,1270.2344,612.5826,11.2387
Pavement Surface 6,0,1269.1350,610.7629,11.2951
Pavement Surface 6,0,1268.6721,611.3511,11.3049
Pavement Surface 6,0,1271.8052,613.8221,11.2284
Pavement Surface 6,0,1273.4003,615.0801,11.2182
Pavement Surface 6,0,1305.2550,574.6278,11.0295
Pavement Surface 6,0,1301.5920,537.6406,11.5085
Pavement Surface 6,0,1301.0358,534.7827,11.5700
Pavement Surface 6,0,1300.3362,531.9346,11.6319
Pavement Surface 6,0,1299.4925,529.1070,11.6941
Pavement Surface 6,0,1298.5057,526.3107,11.7563
Pavement Surface 6,0,1297.3776,523.5566,11.8183
Pavement Surface 6,0,1296.1109,520.8551,11.8798
Pavement Surface 6,0,1294.7097,518.2168,11.9407
Pavement Surface 6,0,1293.2980,515.8511,11.9960
Pavement Surface 6,0,1293.1790,515.6516,11.9933
Pavement Surface 6,0,1291.5245,513.1686,11.9564
Pavement Surface 6,0,1289.7533,510.7768,11.9176
Pavement Surface 6,0,1287.8727,508.4841,11.8772
Pavement Surface 6,0,1285.8912,506.2977,11.8354
Pavement Surface 6,0,1285.7952,506.2017,11.8334
Pavement Surface 6,0,1283.8177,504.2236,11.8350
Pavement Surface 6,0,1281.6613,502.2673,11.8339
Pavement Surface 6,0,1279.4317,500.4329,11.8300
Pavement Surface 6,0,1305.2362,497.7349,12.2316
Pavement Surface 6,0,1302.3763,495.4569,12.2230
Pavement Surface 6,0,1300.9296,494.3047,12.2187
Pavement Surface 6,0,1295.3830,489.8826,12.2201
Pavement Surface 6,0,1290.5352,480.9473,12.2553
Pavement Surface 6,0,1293.1657,483.0288,12.3083
Pavement Surface 6,0,1295.9575,489.1323,12.2281
Pavement Surface 6,0,1297.8234,486.6954,12.2541
Pavement Surface 6,0,1286.0760,477.4303,12.1941
Pavement Surface 6,0,1283.5827,475.4638,12.1686
Pavement Surface 6,0,1281.5136,473.8320,12.1474
Pavement Surface 6,0,1277.7731,470.8818,12.1677
Pavement Surface 6,0,1278.4216,471.3933,12.1642
Pavement Surface 6,0,1261.5917,464.7143,12.1701
Pavement Surface 6,0,1233.5387,464.4899,11.6214
Pavement Surface 6,0,1231.4687,462.8687,11.6121
Pavement Surface 6,0,1259.9819,463.4427,12.1807
Pavement Surface 6,0,1258.8370,462.5384,12.1883
Pavement Surface 6,0,1256.4510,460.6536,12.1544
Pavement Surface 6,0,1254.6844,459.2581,12.1293
Pavement Surface 6,0,1248.5668,454.4256,12.0861
Pavement Surface 6,0,1243.0042,450.0352,12.0997
Pavement Surface 6,0,1239.6707,441.3676,12.3368
Pavement Surface 6,0,1234.3126,436.5157,12.3217
Pavement Surface 6,0,1232.3685,434.9716,12.3173
Pavement Surface 6,0,1228.2393,431.6918,12.3078
Pavement Surface 6,0,1212.5008,448.0132,11.6070
Pavement Surface 6,0,1199.5612,437.8591,11.6046
Pavement Surface 6,0,1225.5497,429.5555,12.3091
Pavement Surface 6,0,1219.9587,425.1148,12.3117
Pavement Surface 6,0,1210.7003,417.7612,12.3229
Pavement Surface 6,0,1197.8882,436.5526,11.6057
Pavement Surface 6,0,1195.6130,434.7867,11.6070
Pavement Surface 6,0,1198.7621,437.2531,11.6050
Pavement Surface 6,0,1241.4970,442.6666,12.3258
Pavement Surface 6,0,1246.0749,445.9244,12.2975
Pavement Surface 6,0,1245.2016,447.1233,12.2396
Pavement Surface 6,0,1234.5171,465.3378,11.6242
Pavement Surface 6,0,1275.3966,469.0075,12.1544
Pavement Surface 6,0,1272.8093,466.9670,12.1399
Pavement Surface 6,0,1264.8430,460.6840,12.1733
Pavement Surface 6,0,1263.3182,462.5742,12.1718
Pavement Surface 6,0,1288.5524,479.3834,12.2281
Pavement Surface 6,0,1298.3318,492.2353,12.2194
Pavement Surface 6,0,1341.4701,528.6386,11.3049
Pavement Surface 6,0,1403.1274,421.4309,11.2859
Pavement Surface 6,0,1395.1222,415.4381,11.4066
Pavement Surface 6,0,1388.6785,410.6143,11.5037
Pavement Surface 6,0,1387.1168,409.4453,11.5272
Pavement Surface 6,0,1379.1114,403.4524,11.6479
Pavement Surface 6,0,1371.1061,397.4596,11.7686
Pavement Surface 6,0,1363.1007,391.4667,11.8893
Pavement Surface 6,0,1355.7579,385.9698,12.0000
Pavement Surface 6,0,1355.3001,385.6271,12.0000
Pavement Surface 6,0,1355.0954,385.4739,12.0000
Pavement Surface 6,0,1347.0901,379.4810,12.0000
Pavement Surface 6,0,1339.0848,373.4882,12.0000
Pavement Surface 6,0,1346.8208,379.2794,12.0000
Pavement Surface 6,0,1331.2963,367.6578,12.0000
Pavement Surface 6,0,1331.0794,367.4954,12.0000
Pavement Surface 6,0,1323.0740,361.5025,12.0000
Pavement Surface 6,0,1330.8639,367.3341,12.0000
Pavement Surface 6,0,1318.3672,357.9790,12.0000
Pavement Surface 6,0,1315.1847,355.5965,11.9349
Pavement Surface 6,0,1315.0687,355.5097,11.9325
Pavement Surface 6,0,1307.0633,349.5168,11.7688
Pavement Surface 6,0,1299.1667,343.6053,11.6072
Pavement Surface 6,0,1299.0581,343.5240,11.6050
Pavement Surface 6,0,1291.0527,337.5311,11.4413
Pavement Surface 6,0,1298.3228,342.9736,11.5900
Pavement Surface 6,0,1283.4323,331.8264,11.2854
Pavement Surface 6,0,1283.0474,331.5383,11.2775
Pavement Surface 6,0,1251.4509,340.6465,11.2049
Pavement Surface 6,0,1257.3935,332.6038,11.1059
Pavement Surface 6,0,1263.3361,324.5610,11.0069
Pavement Surface 6,0,1275.0420,325.5454,11.1138
Pavement Surface 6,0,1282.6802,331.2634,11.2700
Pavement Surface 6,0,1267.0385,319.5539,10.9453
Pavement Surface 6,0,1267.6341,318.7506,10.9487
Pavement Surface 6,0,1245.5085,348.6893,11.3040
Pavement Surface 6,0,1239.5659,356.7320,11.4030
Pavement Surface 6,0,1314.9071,355.3887,11.9292
Pavement Surface 6,0,1362.4324,390.9664,11.8994
Pavement Surface 6,0,1401.5224,420.2294,11.3101
Pavement Surface 6,0,1404.7433,422.6405,11.2615
Pavement Surface 6,0,1411.1328,427.4238,11.1652
Pavement Surface 6,0,1413.0297,433.0072,11.0445
Pavement Surface 6,0,1413.7644,429.3938,11.1255
Pavement Surface 6,0,1411.9604,438.2659,11.1093
Pavement Surface 6,0,1336.8895,458.2475,12.4200
Pavement Surface 6,0,1336.1301,467.1202,12.1459
Pavement Surface 6,0,1329.7552,467.2300,12.4200
Pavement Surface 6,0,1333.6522,470.3013,12.3503
Pavement Surface 6,0,1335.3259,468.1629,12.2126
Pavement Surface 6,0,1339.8155,445.9225,12.4200
Pavement Surface 6,0,1295.4087,410.6527,12.4200
Pavement Surface 6,0,1260.1391,382.6400,12.4200
Pavement Surface 6,0,1254.4516,381.8271,12.4200
Pavement Surface 6,0,1199.4641,408.8417,12.3000
Pavement Surface 6,0,1203.1954,406.6374,12.2763
Pavement Surface 6,0,1145.0004,768.4975,10.7814
Pavement Surface 6,0,1145.1104,768.5843,10.7786
Pavement Surface 6,0,1146.5713,769.7353,10.3637
Pavement Surface 6,0,1145.8527,767.4146,10.7953
Pavement Surface 6,0,1148.0043,767.9264,10.7633
Pavement Surface 6,0,1148.9487,763.4805,10.8457
Pavement Surface 6,0,1151.1844,760.6395,10.8820
Pavement Surface 6,0,1152.0371,759.5560,10.8958
Pavement Surface 6,0,1158.9898,754.0583,10.9394
Pavement Surface 6,0,1155.1332,755.6218,10.9462
Pavement Surface 6,0,1157.3689,752.7810,10.9825
Pavement Surface 6,0,1162.0796,750.1577,10.9891
Pavement Surface 6,0,1158.2214,751.6978,10.9963
Pavement Surface 6,0,1158.5067,751.3352,11.0010
Pavement Surface 6,0,1161.3174,747.7637,11.0466
Pavement Surface 6,0,1163.5532,744.9228,11.0829
Pavement Surface 6,0,1176.7746,728.1225,11.2977
Pavement Surface 6,0,1183.7254,722.6236,11.3390
Pavement Surface 6,0,1179.8707,724.1885,11.3481
Pavement Surface 6,0,1182.1065,721.3476,11.3844
Pavement Surface 6,0,1189.9057,714.7622,11.4391
Pavement Surface 6,0,1182.9592,720.2642,11.3982
Pavement Surface 6,0,1186.0551,716.3302,11.4486
Pavement Surface 6,0,1188.2908,713.4894,11.4849
Pavement Surface 6,0,1196.0860,706.9007,11.5392
Pavement Surface 6,0,1189.1434,712.4061,11.4987
Pavement Surface 6,0,1194.4752,705.6310,11.5853
Pavement Surface 6,0,1208.2634,688.1105,11.7582
Pavement Surface 6,0,1210.7923,684.8972,11.7732
Pavement Surface 6,0,1210.2889,688.8342,11.7182
Pavement Surface 6,0,1212.4311,682.8148,11.7830
Pavement Surface 6,0,1218.2883,678.6587,11.7323
Pavement Surface 6,0,1213.8808,680.9728,11.7881
Pavement Surface 6,0,1216.9768,677.0387,11.7897
Pavement Surface 6,0,1219.2125,674.1979,11.7908
Pavement Surface 6,0,1232.4340,657.3977,11.7153
Pavement Surface 6,0,1239.3482,651.8700,11.6032
Pavement Surface 6,0,1235.5301,653.4636,11.6903
Pavement Surface 6,0,1237.7657,650.6228,11.6722
Pavement Surface 6,0,1245.5211,644.0178,11.5533
Pavement Surface 6,0,1238.6184,649.5394,11.6653
Pavement Surface 6,0,1241.7145,645.6053,11.6403
Pavement Surface 6,0,1243.9501,642.7644,11.6222
Pavement Surface 6,0,1244.8034,641.6803,11.6153
Pavement Surface 6,0,1247.4777,638.2821,11.5937
Pavement Surface 6,0,1247.3688,641.6676,11.5378
Pavement Surface 6,0,1251.7088,636.1469,11.5014
Pavement Surface 6,0,1247.5189,638.2300,11.5934
Pavement Surface 6,0,1247.7714,637.9122,11.5914
Pavement Surface 6,0,1247.9964,637.6289,11.5897
Pavement Surface 6,0,1249.6495,635.5483,11.5768
Pavement Surface 6,0,1250.1500,634.9183,11.5729
Pavement Surface 6,0,1250.8362,634.0545,11.5675
Pavement Surface 6,0,1251.6545,633.0245,11.5611
Pavement Surface 6,0,1251.7053,632.9557,11.5607
Pavement Surface 6,0,1251.8039,632.8220,11.5599
Pavement Surface 6,0,1255.8890,630.8296,11.4663
Pavement Surface 6,0,1252.0071,632.5345,11.5582
Pavement Surface 6,0,1252.0607,632.4588,11.5577
Pavement Surface 6,0,1252.5377,631.8525,11.5527
Pavement Surface 6,0,1254.0997,629.8678,11.5361
Pavement Surface 6,0,1257.1502,629.2253,11.4500
Pavement Surface 6,0,1254.2290,629.7034,11.5345
Pavement Surface 6,0,1255.5857,627.9796,11.5180
Pavement Surface 6,0,1255.7516,627.7688,11.5159
Pavement Surface 6,0,1256.1585,627.2516,11.5103
Pavement Surface 6,0,1256.9905,626.1945,11.4989
Pavement Surface 6,0,1257.9882,624.9268,11.4852
Pavement Surface 6,0,1258.5629,627.4301,11.4272
Pavement Surface 6,0,1260.2359,622.0707,11.4489
Pavement Surface 6,0,1263.3345,621.3670,11.3500
Pavement Surface 6,0,1260.6456,621.5500,11.4424
Pavement Surface 6,0,1262.0763,619.7321,11.4178
Pavement Surface 6,0,1262.1250,619.6702,11.4169
Pavement Surface 6,0,1262.3884,619.3356,11.4124
Pavement Surface 6,0,1262.7386,618.8905,11.4064
Pavement Surface 6,0,1268.0430,615.3842,11.2739
Pavement Surface 6,0,1266.2578,614.4188,11.3495
Pavement Surface 6,0,1269.5189,613.5088,11.2500
Pavement Surface 6,0,1267.5670,612.7554,11.3252
Pavement Surface 6,0,1267.7812,612.4832,11.3210
Pavement Surface 6,0,1267.9863,612.2225,11.3169
Pavement Surface 6,0,1268.4862,611.5873,11.3088
Pavement Surface 6,0,1270.2343,612.5825,11.2387
Pavement Surface 6,0,1269.7684,613.1917,11.2460
Pavement Surface 6,0,1268.5860,611.4605,11.3067
Pavement Surface 6,0,1150.4070,764.8933,10.8017
Pavement Surface 6,0,1152.7805,761.8969,10.8396
Pavement Surface 6,0,1160.2754,752.4353,10.9601
Pavement Surface 6,0,1164.2368,747.4137,11.0240
Pavement Surface 6,0,1165.1846,746.2081,11.0393
Pavement Surface 6,0,1171.3649,738.3466,11.1391
Pavement Surface 6,0,1164.4042,743.8414,11.0968
Pavement Surface 6,0,1177.5451,730.4852,11.2389
Pavement Surface 6,0,1170.5885,735.9832,11.1972
Pavement Surface 6,0,1169.7377,737.0643,11.1834
Pavement Surface 6,0,1179.7914,727.6279,11.2753
Pavement Surface 6,0,1175.9221,729.2059,11.2839
Pavement Surface 6,0,1198.8902,703.3337,11.5846
Pavement Surface 6,0,1195.3260,704.5500,11.5992
Pavement Surface 6,0,1202.0808,699.2750,11.6220
Pavement Surface 6,0,1200.6595,697.7729,11.6792
Pavement Surface 6,0,1202.2664,699.0390,11.6242
Pavement Surface 6,0,1196.9682,702.4633,11.6259
Pavement Surface 6,0,1208.4467,691.1775,11.6966
Pavement Surface 6,0,1201.5104,696.6915,11.6915
