SurfaceName,PieceId,X,Y,Z
Pavement Surface 3,0,1105.8341,740.7996,11.4149
Pavement Surface 3,0,1104.7124,739.8208,11.4179
Pavement Surface 3,0,1103.9538,739.1587,11.6446
Pavement Surface 3,0,1103.7650,738.9981,12.0000
Pavement Surface 3,0,1103.8190,739.0411,11.9015
Pavement Surface 3,0,1103.2081,739.4791,12.0000
Pavement Surface 3,0,1102.9746,738.3682,12.0000
Pavement Surface 3,0,1102.1835,737.7378,11.4596
Pavement Surface 3,0,1099.8073,735.8444,11.7127
Pavement Surface 3,0,1098.6659,740.3673,11.5105
Pavement Surface 3,0,1098.4739,734.3794,11.8787
Pavement Surface 3,0,1096.2573,738.2598,11.7783
Pavement Surface 3,0,1097.4428,733.2464,11.8572
Pavement Surface 3,0,1095.4208,729.8451,11.8253
Pavement Surface 3,0,1095.2214,729.3775,11.8233
Pavement Surface 3,0,1093.3972,735.3061,11.7171
Pavement Surface 3,0,1091.0318,732.2969,11.6714
Pavement Surface 3,0,1088.9502,729.0438,11.6364
Pavement Surface 3,0,1094.4645,727.6024,11.8117
Pavement Surface 3,0,1093.6189,724.0654,11.8086
Pavement Surface 3,0,1093.4299,721.5833,11.8187
Pavement Surface 3,0,1086.3223,723.5472,11.5920
Pavement Surface 3,0,1093.4299,720.4268,11.8260
Pavement Surface 3,0,1085.4929,721.1554,11.5822
Pavement Surface 3,0,1093.4299,719.8148,11.8256
Pavement Surface 3,0,1093.7744,717.3107,11.8344
Pavement Surface 3,0,1094.3852,714.8010,11.8514
Pavement Surface 3,0,1083.8041,705.3439,11.5188
Pavement Surface 3,0,1094.6984,714.0887,11.8605
Pavement Surface 3,0,1084.3928,701.3177,11.5340
Pavement Surface 3,0,1084.0482,703.3167,11.5248
Pavement Surface 3,0,1084.5439,700.6472,11.5381
Pavement Surface 3,0,1095.6379,711.9526,11.9215
Pavement Surface 3,0,1095.7576,711.7479,11.9287
Pavement Surface 3,0,1084.6103,700.3527,11.5438
Pavement Surface 3,0,1097.1422,709.3812,11.9188
Pavement Surface 3,0,1097.4860,708.9692,11.9190
Pavement Surface 3,0,1084.6897,700.0007,11.5399
Pavement Surface 3,0,1102.9063,702.4725,11.9225
Pavement Surface 3,0,1084.8419,699.3275,11.5325
Pavement Surface 3,0,1103.8989,701.2828,11.9286
Pavement Surface 3,0,1086.6975,693.7398,11.5059
Pavement Surface 3,0,1088.1012,690.7758,11.5000
Pavement Surface 3,0,1088.3091,690.3785,11.4994
Pavement Surface 3,0,1109.4396,694.6420,11.9319
Pavement Surface 3,0,1089.8167,687.7909,11.5000
Pavement Surface 3,0,1091.9988,684.6584,11.5070
Pavement Surface 3,0,1093.9517,682.1658,11.5165
Pavement Surface 3,0,1110.3123,693.5960,11.9368
Pavement Surface 3,0,1104.4770,684.2380,11.7170
Pavement Surface 3,0,1112.6702,690.7699,11.9382
Pavement Surface 3,0,1094.1573,681.9079,11.5165
Pavement Surface 3,0,1097.0317,678.3025,11.5303
Pavement Surface 3,0,1093.5198,682.7075,11.5143
Pavement Surface 3,0,1090.2361,687.0859,11.5003
Pavement Surface 3,0,1088.3357,690.2806,11.4985
Pavement Surface 3,0,1085.3690,697.4327,11.5215
Pavement Surface 3,0,1083.8767,713.5791,11.5269
Pavement Surface 3,0,1083.6278,709.4524,11.5163
Pavement Surface 3,0,1083.6633,707.3918,11.5159
Pavement Surface 3,0,1083.6988,711.5176,11.5200
Pavement Surface 3,0,1084.5502,717.6580,11.5506
Pavement Surface 3,0,1084.1609,715.6286,11.5372
Pavement Surface 3,0,1085.0423,719.6593,11.5672
Pavement Surface 3,0,1087.9687,727.2363,11.6183
Pavement Surface 3,0,1087.1022,725.4198,11.6037
Pavement Surface 3,0,1088.9166,728.9912,11.6357
Pavement Surface 3,0,1095.9594,737.9991,11.7715
Pavement Surface 3,0,1118.0159,755.8196,11.7033
Pavement Surface 3,0,1107.8800,742.5449,11.4635
Pavement Surface 3,0,1110.6368,744.4931,11.5540
Pavement Surface 3,0,1120.3352,742.9209,12.0000
Pavement Surface 3,0,1123.5902,760.2709,11.7065
Pavement Surface 3,0,1128.0401,749.2955,12.0000
Pavement Surface 3,0,1130.3417,744.9487,12.4989
Pavement Surface 3,0,1122.2782,739.0343,12.4978
Pavement Surface 3,0,1120.1380,738.8265,12.3699
Pavement Surface 3,0,1120.9269,738.0432,12.4976
Pavement Surface 3,0,1122.1899,736.9165,12.9770
Pavement Surface 3,0,1121.1661,737.8057,12.5940
Pavement Surface 3,0,1127.7057,740.8284,12.8856
Pavement Surface 3,0,1128.9959,741.8571,12.8712
Pavement Surface 3,0,1132.3809,744.5560,12.8866
Pavement Surface 3,0,1132.9022,744.9716,12.8560
Pavement Surface 3,0,1133.5581,747.3078,12.4993
Pavement Surface 3,0,1134.2883,746.4452,12.7683
Pavement Surface 3,0,1134.0058,745.8515,12.8426
Pavement Surface 3,0,1134.4745,746.2252,12.8158
Pavement Surface 3,0,1132.4353,748.6342,12.3215
Pavement Surface 3,0,1132.2544,748.8883,12.2895
Pavement Surface 3,0,1131.3072,750.2184,12.1324
Pavement Surface 3,0,1131.0454,751.7819,12.0000
Pavement Surface 3,0,1130.6959,753.8688,11.9304
Pavement Surface 3,0,1130.4633,757.2722,11.8252
Pavement Surface 3,0,1130.5315,765.8140,11.5768
Pavement Surface 3,0,1126.4201,762.5308,11.6917
Pavement Surface 3,0,1130.5985,758.9354,11.7798
Pavement Surface 3,0,1131.0390,760.9514,11.7314
Pavement Surface 3,0,1131.8616,763.1343,11.6874
Pavement Surface 3,0,1135.1784,769.5249,11.5807
Pavement Surface 3,0,1132.8494,764.4390,11.6732
Pavement Surface 3,0,1133.7293,765.4284,11.6655
Pavement Surface 3,0,1135.0435,766.6057,11.6629
Pavement Surface 3,0,1135.2917,766.7523,11.6646
Pavement Surface 3,0,1136.5357,770.6087,11.5032
Pavement Surface 3,0,1136.3651,767.3862,11.6104
Pavement Surface 3,0,1137.6710,768.1575,11.5443
Pavement Surface 3,0,1138.5859,772.0214,11.3931
Pavement Surface 3,0,1137.0762,771.0404,11.4723
Pavement Surface 3,0,1137.9307,768.2502,11.5331
Pavement Surface 3,0,1138.7113,772.1029,11.3941
Pavement Surface 3,0,1140.9609,772.9089,11.4398
Pavement Surface 3,0,1139.4558,768.7946,11.5642
Pavement Surface 3,0,1140.6480,769.0353,11.5965
Pavement Surface 3,0,1141.1394,769.0800,11.6122
Pavement Surface 3,0,1142.5150,773.1941,11.3454
Pavement Surface 3,0,1142.9384,773.1867,11.3237
Pavement Surface 3,0,1142.0423,769.1621,11.5613
Pavement Surface 3,0,1142.4963,769.1621,11.5377
Pavement Surface 3,0,1144.4647,773.1601,11.2455
Pavement Surface 3,0,1145.8793,772.8545,11.1863
Pavement Surface 3,0,1143.7898,769.1621,11.4703
Pavement Surface 3,0,1143.9914,769.1621,11.4598
Pavement Surface 3,0,1144.5479,769.0523,11.4360
Pavement Surface 3,0,1146.3706,772.7484,11.1657
Pavement Surface 3,0,1145.7549,768.8142,11.3844
Pavement Surface 3,0,1149.5976,770.9768,11.0817
Pavement Surface 3,0,1148.1943,771.9559,11.1083
Pavement Surface 3,0,1147.4629,768.1917,11.3250
Pavement Surface 3,0,1149.8251,770.8181,11.0773
Pavement Surface 3,0,1150.6424,769.9658,11.0752
Pavement Surface 3,0,1147.7273,768.0953,11.3158
Pavement Surface 3,0,1148.4796,767.7082,11.2950
Pavement Surface 3,0,1151.1743,769.4110,11.0777
Pavement Surface 3,0,1149.3052,767.2836,11.2766
Pavement Surface 3,0,1150.7325,765.9906,11.2733
Pavement Surface 3,0,1152.8597,767.2693,11.1051
Pavement Surface 3,0,1153.4782,766.4835,11.1152
Pavement Surface 3,0,1151.2811,765.4936,11.2721
Pavement Surface 3,0,1151.3483,765.4097,11.2731
Pavement Surface 3,0,1153.6052,766.3221,11.1172
Pavement Surface 3,0,1151.4540,765.2778,11.2747
Pavement Surface 3,0,1154.7150,764.9118,11.1353
Pavement Surface 3,0,1152.3791,764.1234,11.2886
Pavement Surface 3,0,1154.7920,764.8140,11.1365
Pavement Surface 3,0,1152.4434,764.0433,11.2896
Pavement Surface 3,0,1155.0949,764.4292,11.1414
Pavement Surface 3,0,1152.6959,763.7281,11.2933
Pavement Surface 3,0,1155.9519,763.3401,11.1553
Pavement Surface 3,0,1153.4127,762.8336,11.3041
Pavement Surface 3,0,1154.4990,761.4781,11.6623
Pavement Surface 3,0,1159.0441,759.4110,11.2056
Pavement Surface 3,0,1156.3432,759.1768,11.6863
Pavement Surface 3,0,1157.1740,758.1139,11.7009
Pavement Surface 3,0,1157.8378,757.2646,11.7019
Pavement Surface 3,0,1162.1364,755.4818,11.2558
Pavement Surface 3,0,1160.4876,753.8746,11.7482
Pavement Surface 3,0,1165.2286,751.5526,11.3061
Pavement Surface 3,0,1163.1488,750.5001,11.7905
Pavement Surface 3,0,1164.0202,749.3990,11.7901
Pavement Surface 3,0,1168.3207,747.6234,11.3563
Pavement Surface 3,0,1166.6866,746.0298,11.8308
Pavement Surface 3,0,1168.6020,747.2660,11.3609
Pavement Surface 3,0,1166.9294,745.7231,11.8345
Pavement Surface 3,0,1171.4129,743.6943,11.4065
Pavement Surface 3,0,1167.8606,744.5464,11.8487
Pavement Surface 3,0,1169.3519,742.6523,11.8728
Pavement Surface 3,0,1170.2152,741.5559,11.8731
Pavement Surface 3,0,1174.5051,739.7651,11.4568
Pavement Surface 3,0,1172.8763,738.1761,11.9161
Pavement Surface 3,0,1177.5973,735.8360,11.5070
Pavement Surface 3,0,1175.5437,734.7987,11.9578
Pavement Surface 3,0,1176.4118,733.7159,11.9556
Pavement Surface 3,0,1180.6895,731.9068,11.5573
Pavement Surface 3,0,1179.1033,730.3586,11.9913
Pavement Surface 3,0,1183.7816,727.9776,11.6075
Pavement Surface 3,0,1181.8238,726.9651,12.0271
Pavement Surface 3,0,1182.6382,725.9291,12.0275
Pavement Surface 3,0,1186.8739,724.0484,11.6577
Pavement Surface 3,0,1185.3135,722.5248,12.0716
Pavement Surface 3,0,1189.9661,720.1193,11.7080
Pavement Surface 3,0,1187.9875,719.1220,12.1157
Pavement Surface 3,0,1188.8200,718.0626,12.1161
Pavement Surface 3,0,1193.0583,716.1901,11.7582
Pavement Surface 3,0,1191.4931,714.6611,12.1601
Pavement Surface 3,0,1196.1505,712.2609,11.8085
Pavement Surface 3,0,1194.1853,711.2713,12.2001
Pavement Surface 3,0,1193.0782,712.6440,12.1863
Pavement Surface 3,0,1195.0225,710.2333,12.1974
Pavement Surface 3,0,1199.2426,708.3318,11.8587
Pavement Surface 3,0,1197.7403,706.8636,12.2317
Pavement Surface 3,0,1202.3348,704.4026,11.9089
Pavement Surface 3,0,1198.8129,705.5378,12.2448
Pavement Surface 3,0,1198.0034,706.5374,12.2350
Pavement Surface 3,0,1200.4243,703.4415,12.2767
Pavement Surface 3,0,1199.3169,704.8783,12.2552
Pavement Surface 3,0,1201.2246,702.4031,12.2792
Pavement Surface 3,0,1205.4270,700.4735,11.9592
Pavement Surface 3,0,1203.8786,698.9595,12.3304
Pavement Surface 3,0,1207.0659,698.3910,11.9858
Pavement Surface 3,0,1205.2961,697.1556,12.3538
Pavement Surface 3,0,1208.5192,696.5443,12.0086
Pavement Surface 3,0,1206.5699,695.5647,12.3706
Pavement Surface 3,0,1208.2720,693.4391,12.5930
Pavement Surface 3,0,1211.6114,692.6151,12.0515
Pavement Surface 3,0,1209.8886,691.4201,12.6094
Pavement Surface 3,0,1210.6657,690.4326,12.6202
Pavement Surface 3,0,1214.7036,688.6859,12.0870
Pavement Surface 3,0,1213.0615,687.3881,12.6476
Pavement Surface 3,0,1217.7957,684.7568,12.1149
Pavement Surface 3,0,1215.4572,684.3438,12.6692
Pavement Surface 3,0,1216.8608,682.5601,12.6590
Pavement Surface 3,0,1220.8880,680.8276,12.1352
Pavement Surface 3,0,1219.2677,679.5374,12.6690
Pavement Surface 3,0,1223.9802,676.8984,12.1481
Pavement Surface 3,0,1221.6936,676.4966,12.6724
Pavement Surface 3,0,1223.0745,674.7655,12.6587
Pavement Surface 3,0,1227.0723,672.9692,12.1534
Pavement Surface 3,0,1225.0527,672.2858,12.6568
Pavement Surface 3,0,1225.4978,671.7154,12.6583
Pavement Surface 3,0,1230.1645,669.0401,12.1512
Pavement Surface 3,0,1227.8947,668.6432,12.6607
Pavement Surface 3,0,1229.2569,666.8973,12.6530
Pavement Surface 3,0,1233.2566,665.1110,12.1415
Pavement Surface 3,0,1231.6494,663.8310,12.6495
Pavement Surface 3,0,1236.3489,661.1818,12.1242
Pavement Surface 3,0,1234.0310,660.7785,12.6401
Pavement Surface 3,0,1237.9877,659.0993,12.1120
Pavement Surface 3,0,1235.2888,659.1664,12.6328
Pavement Surface 3,0,1236.6997,657.3959,12.6191
Pavement Surface 3,0,1239.4410,657.2526,12.1003
Pavement Surface 3,0,1237.8397,655.9774,12.6055
Pavement Surface 3,0,1242.5332,653.3235,12.0753
Pavement Surface 3,0,1240.2853,652.9344,12.5761
Pavement Surface 3,0,1240.5415,652.6156,12.5732
Pavement Surface 3,0,1241.6451,651.2164,12.5647
Pavement Surface 3,0,1245.6254,649.3943,12.0503
Pavement Surface 3,0,1244.0635,648.1503,12.5441
Pavement Surface 3,0,1248.7176,645.4651,12.0252
Pavement Surface 3,0,1246.4846,645.0806,12.5234
Pavement Surface 3,0,1246.9673,644.4687,12.5197
Pavement Surface 3,0,1247.8274,643.3480,12.5176
Pavement Surface 3,0,1251.8098,641.5359,12.0002
Pavement Surface 3,0,1250.2013,640.2549,12.5098
Pavement Surface 3,0,1254.9020,637.6068,11.9752
Pavement Surface 3,0,1252.5617,637.2059,12.4981
Pavement Surface 3,0,1252.0473,637.8495,12.5038
Pavement Surface 3,0,1254.8182,634.3828,12.4437
Pavement Surface 3,0,1256.9586,634.9935,11.9586
Pavement Surface 3,0,1257.5633,634.2012,11.9570
Pavement Surface 3,0,1255.2164,633.8846,12.4394
Pavement Surface 3,0,1255.7773,632.9563,12.4652
Pavement Surface 3,0,1256.0464,632.4570,12.4851
Pavement Surface 3,0,1257.6195,634.1276,11.9314
Pavement Surface 3,0,1257.8833,633.6421,11.8034
Pavement Surface 3,0,1257.9692,633.6688,11.9195
Pavement Surface 3,0,1260.5345,630.1589,11.9148
Pavement Surface 3,0,1258.7005,632.7004,11.9442
Pavement Surface 3,0,1260.3302,630.4571,11.9303
Pavement Surface 3,0,1259.2848,631.9267,11.9390
Pavement Surface 3,0,1260.2909,630.5145,11.9307
Pavement Surface 3,0,1256.7388,631.1723,12.6096
Pavement Surface 3,0,1256.1892,632.1920,12.4158
Pavement Surface 3,0,1260.7781,629.8030,11.9326
Pavement Surface 3,0,1257.1142,629.9411,12.7841
Pavement Surface 3,0,1257.5729,628.4337,12.9233
Pavement Surface 3,0,1260.9030,629.6181,11.9317
Pavement Surface 3,0,1257.6291,627.6678,13.0000
Pavement Surface 3,0,1258.1600,626.5208,13.0000
Pavement Surface 3,0,1262.5815,627.0464,11.9150
Pavement Surface 3,0,1261.6429,628.5234,11.9186
Pavement Surface 3,0,1262.2728,627.5549,11.9128
Pavement Surface 3,0,1261.8895,628.1586,11.9164
Pavement Surface 3,0,1262.1972,627.6793,11.9136
Pavement Surface 3,0,1262.0539,627.9154,11.9149
Pavement Surface 3,0,1258.6775,624.5914,13.0000
Pavement Surface 3,0,1262.7467,623.4483,12.5000
Pavement Surface 3,0,1263.5908,625.3841,11.9066
Pavement Surface 3,0,1263.7244,625.1640,11.9042
Pavement Surface 3,0,1264.8477,623.1622,11.8963
Pavement Surface 3,0,1263.4900,620.2001,12.5000
Pavement Surface 3,0,1265.9895,621.0215,11.8833
Pavement Surface 3,0,1265.6486,621.6845,11.8843
Pavement Surface 3,0,1266.3170,620.3653,11.8809
Pavement Surface 3,0,1263.9300,616.8972,12.5000
Pavement Surface 3,0,1267.2694,618.3802,11.8707
Pavement Surface 3,0,1267.8167,617.2449,11.8666
Pavement Surface 3,0,1268.1539,616.5074,11.8641
Pavement Surface 3,0,1264.0631,613.5677,12.5000
Pavement Surface 3,0,1257.3754,616.8562,13.0000
Pavement Surface 3,0,1256.2548,615.2026,13.0000
Pavement Surface 3,0,1263.8881,610.2402,12.5000
Pavement Surface 3,0,1269.9445,611.8539,11.8568
Pavement Surface 3,0,1268.5984,615.3953,11.8617
Pavement Surface 3,0,1269.8946,611.9913,11.8572
Pavement Surface 3,0,1269.1993,613.8453,11.8583
Pavement Surface 3,0,1268.9036,614.6086,11.8600
Pavement Surface 3,0,1269.5569,612.9220,11.8564
Pavement Surface 3,0,1270.2254,611.0799,11.8547
Pavement Surface 3,0,1270.5107,610.2621,11.8529
Pavement Surface 3,0,1263.4064,606.9430,12.5000
Pavement Surface 3,0,1271.5024,607.0948,11.8498
Pavement Surface 3,0,1270.8385,609.2535,11.8508
Pavement Surface 3,0,1272.0681,605.0247,11.8494
Pavement Surface 3,0,1262.6223,603.7044,12.5000
Pavement Surface 3,0,1253.2570,612.5840,13.0000
Pavement Surface 3,0,1251.4677,611.6960,13.0000
Pavement Surface 3,0,1261.5423,600.5522,12.5000
Pavement Surface 3,0,1272.7509,602.2596,11.8488
Pavement Surface 3,0,1273.2762,599.6888,11.8508
Pavement Surface 3,0,1272.8147,601.9796,11.8486
Pavement Surface 3,0,1273.4759,598.6975,11.8507
Pavement Surface 3,0,1273.5457,598.2718,11.8516
Pavement Surface 3,0,1273.6620,597.4978,11.8534
Pavement Surface 3,0,1273.6846,597.3472,11.8536
Pavement Surface 3,0,1260.1758,597.5131,12.5000
Pavement Surface 3,0,1274.1146,594.2858,11.8586
Pavement Surface 3,0,1274.3143,592.4011,11.8629
Pavement Surface 3,0,1258.5344,594.6133,12.5000
Pavement Surface 3,0,1274.4239,591.3052,11.8648
Pavement Surface 3,0,1274.5432,589.5046,11.8705
Pavement Surface 3,0,1274.5767,588.8404,11.8726
Pavement Surface 3,0,1256.6321,591.8775,12.5000
Pavement Surface 3,0,1274.6493,587.3995,11.8768
Pavement Surface 3,0,1274.6801,586.4244,11.8800
Pavement Surface 3,0,1274.6692,587.0049,11.8778
Pavement Surface 3,0,1274.6819,585.0971,11.8855
Pavement Surface 3,0,1274.6842,583.3522,11.8920
Pavement Surface 3,0,1254.4853,589.3291,12.5000
Pavement Surface 3,0,1274.6594,582.4064,11.8962
Pavement Surface 3,0,1274.6845,583.0807,11.8930
Pavement Surface 3,0,1274.5772,580.2004,11.9060
Pavement Surface 3,0,1274.5223,579.3425,11.9102
Pavement Surface 3,0,1274.5111,579.1678,11.9111
Pavement Surface 3,0,1274.4643,578.4708,11.9144
Pavement Surface 3,0,1252.1122,586.9899,12.5000
Pavement Surface 3,0,1245.9315,610.1317,12.9800
Pavement Surface 3,0,1246.8502,610.9307,13.0000
Pavement Surface 3,0,1247.5693,610.8919,13.0000
Pavement Surface 3,0,1247.3201,611.3393,13.0604
Pavement Surface 3,0,1247.4600,611.4610,13.0631
Pavement Surface 3,0,1248.8866,612.7017,13.1793
Pavement Surface 3,0,1249.5531,611.1264,13.0000
Pavement Surface 3,0,1250.0718,613.7325,13.2479
Pavement Surface 3,0,1251.1471,614.6676,13.2843
Pavement Surface 3,0,1251.6847,615.1351,13.2855
Pavement Surface 3,0,1252.7554,616.0663,13.2969
Pavement Surface 3,0,1254.8685,613.7644,13.0000
Pavement Surface 3,0,1253.8244,617.0076,13.2858
Pavement Surface 3,0,1254.3129,617.5312,13.2874
Pavement Surface 3,0,1254.7554,618.0055,13.2775
Pavement Surface 3,0,1255.2035,618.6342,13.2757
Pavement Surface 3,0,1256.0487,619.8199,13.2470
Pavement Surface 3,0,1258.1973,618.6768,13.0000
Pavement Surface 3,0,1258.6964,620.6110,13.0000
Pavement Surface 3,0,1256.8195,621.1607,13.2040
Pavement Surface 3,0,1256.9556,621.6698,13.2280
Pavement Surface 3,0,1257.3426,623.1176,13.1943
Pavement Surface 3,0,1258.8580,622.6020,13.0000
Pavement Surface 3,0,1257.6173,624.6838,13.1392
Pavement Surface 3,0,1257.4926,623.6789,13.1678
Pavement Surface 3,0,1257.6615,625.0395,13.1625
Pavement Surface 3,0,1257.7082,625.4165,13.1357
Pavement Surface 3,0,1257.7082,626.5861,13.0788
Pavement Surface 3,0,1253.7672,616.9463,13.2857
Pavement Surface 3,0,1245.8341,610.0469,12.9802
Pavement Surface 3,0,1249.5333,584.8799,12.5000
Pavement Surface 3,0,1273.7756,572.4481,11.9445
Pavement Surface 3,0,1273.6765,571.8954,11.9474
Pavement Surface 3,0,1273.4691,570.7793,11.9535
Pavement Surface 3,0,1272.8487,567.6487,11.9695
Pavement Surface 3,0,1272.8262,567.5380,11.9700
Pavement Surface 3,0,1272.7265,567.0973,11.9723
Pavement Surface 3,0,1246.7704,583.0172,12.5000
Pavement Surface 3,0,1231.8335,608.0293,13.0422
Pavement Surface 3,0,1230.4975,606.9598,13.0415
Pavement Surface 3,0,1228.2666,600.4499,12.9701
Pavement Surface 3,0,1230.1114,598.3568,12.9180
Pavement Surface 3,0,1230.3404,597.9327,12.9090
Pavement Surface 3,0,1228.4505,596.4139,12.9080
Pavement Surface 3,0,1243.8473,581.4176,12.5000
Pavement Surface 3,0,1227.9925,596.0459,12.9059
Pavement Surface 3,0,1240.7889,580.0949,12.5000
Pavement Surface 3,0,1227.5252,595.6703,12.9027
Pavement Surface 3,0,1226.3660,594.7388,12.9186
Pavement Surface 3,0,1237.6214,579.0604,12.5000
Pavement Surface 3,0,1225.9664,594.4177,12.9145
Pavement Surface 3,0,1224.7408,593.4304,12.9280
Pavement Surface 3,0,1234.3719,578.3228,12.5000
Pavement Surface 3,0,1224.3931,593.1455,12.9229
Pavement Surface 3,0,1231.0682,577.8886,12.5000
Pavement Surface 3,0,1247.6427,528.0795,12.1000
Pavement Surface 3,0,1258.1606,536.0403,12.0684
Pavement Surface 3,0,1259.2051,537.4437,12.0788
Pavement Surface 3,0,1259.9714,538.4733,12.0863
Pavement Surface 3,0,1261.0878,540.1330,12.0985
Pavement Surface 3,0,1261.7528,541.1309,12.1057
Pavement Surface 3,0,1261.8211,541.2334,12.1064
Pavement Surface 3,0,1262.1559,541.7359,12.1099
Pavement Surface 3,0,1262.2970,541.9478,12.1087
Pavement Surface 3,0,1263.4573,543.8326,12.0976
Pavement Surface 3,0,1262.3509,542.0287,12.1082
Pavement Surface 3,0,1263.7609,544.3527,12.0947
Pavement Surface 3,0,1265.0797,546.6340,12.0809
Pavement Surface 3,0,1263.8537,544.5117,12.0937
Pavement Surface 3,0,1265.2221,546.9093,12.0795
Pavement Surface 3,0,1265.9554,548.3672,12.0718
Pavement Surface 3,0,1266.1429,548.7443,12.0698
Pavement Surface 3,0,1266.5119,549.4863,12.0657
Pavement Surface 3,0,1267.5257,551.5528,12.0535
Pavement Surface 3,0,1266.6845,549.8333,12.0636
Pavement Surface 3,0,1267.8810,552.3947,12.0494
Pavement Surface 3,0,1267.9800,552.6313,12.0482
Pavement Surface 3,0,1268.0830,552.8833,12.0470
Pavement Surface 3,0,1268.2478,553.2863,12.0449
Pavement Surface 3,0,1268.3139,553.4481,12.0440
Pavement Surface 3,0,1269.1050,555.3794,12.0336
Pavement Surface 3,0,1269.5931,556.6220,12.0268
Pavement Surface 3,0,1269.4904,556.3311,12.0282
Pavement Surface 3,0,1269.3193,555.9024,12.0306
Pavement Surface 3,0,1270.0596,557.9435,12.0202
Pavement Surface 3,0,1270.2206,558.3995,12.0177
Pavement Surface 3,0,1270.4568,559.0687,12.0141
Pavement Surface 3,0,1271.2184,561.4531,12.0017
Pavement Surface 3,0,1271.3266,561.8156,11.9998
Pavement Surface 3,0,1271.5917,562.7042,11.9951
Pavement Surface 3,0,1272.0975,564.5374,11.9855
Pavement Surface 3,0,1272.3155,565.4244,11.9811
Pavement Surface 3,0,1271.9816,564.0653,11.9877
Pavement Surface 3,0,1271.7825,563.3548,11.9914
Pavement Surface 3,0,1271.6393,562.8637,11.9942
Pavement Surface 3,0,1270.6700,559.6726,12.0106
Pavement Surface 3,0,1270.7173,559.8215,12.0098
Pavement Surface 3,0,1270.9456,560.5388,12.0061
Pavement Surface 3,0,1260.2719,538.9086,12.0895
Pavement Surface 3,0,1257.9822,535.7995,12.0666
Pavement Surface 3,0,1255.7889,533.1011,12.0461
Pavement Surface 3,0,1255.0129,532.1868,12.0386
Pavement Surface 3,0,1252.1361,529.0650,12.0134
Pavement Surface 3,0,1251.5884,528.5171,12.0091
Pavement Surface 3,0,1249.0622,526.0666,11.9879
Pavement Surface 3,0,1248.2066,525.2903,11.9812
Pavement Surface 3,0,1245.3673,526.0145,12.1000
Pavement Surface 3,0,1247.9753,525.0805,11.9793
Pavement Surface 3,0,1244.1670,521.8654,11.9485
Pavement Surface 3,0,1242.9329,524.1394,12.1000
Pavement Surface 3,0,1244.0351,521.7570,11.9473
Pavement Surface 3,0,1240.3554,522.4666,12.1000
Pavement Surface 3,0,1240.2306,518.7774,11.9183
Pavement Surface 3,0,1237.4177,520.8937,12.1000
Pavement Surface 3,0,1234.3539,519.5833,12.1000
Pavement Surface 3,0,1236.2941,515.6945,11.8883
Pavement Surface 3,0,1231.1873,518.5457,12.1000
Pavement Surface 3,0,1232.3287,512.7591,11.8643
Pavement Surface 3,0,1235.3866,514.9838,11.8814
Pavement Surface 3,0,1232.4149,512.8166,11.8646
Pavement Surface 3,0,1232.2669,512.7179,11.8633
Pavement Surface 3,0,1227.9422,517.7886,12.1000
Pavement Surface 3,0,1224.4113,577.9424,12.5000
Pavement Surface 3,0,1227.7385,577.7614,12.5000
Pavement Surface 3,0,1221.1665,590.5024,12.9228
Pavement Surface 3,0,1221.1073,590.4539,12.9210
Pavement Surface 3,0,1220.7587,590.1753,12.9108
Pavement Surface 3,0,1219.4723,589.1471,12.9102
Pavement Surface 3,0,1221.1150,578.4299,12.5000
Pavement Surface 3,0,1218.9801,588.7537,12.8920
Pavement Surface 3,0,1217.8778,579.2198,12.5000
Pavement Surface 3,0,1218.2494,588.1698,12.8615
Pavement Surface 3,0,1217.0310,587.1960,12.8510
Pavement Surface 3,0,1214.7274,580.3053,12.5000
Pavement Surface 3,0,1215.8531,586.2545,12.7895
Pavement Surface 3,0,1214.7849,585.4007,12.7685
Pavement Surface 3,0,1213.8453,584.6497,12.7428
Pavement Surface 3,0,1211.6908,581.6772,12.5000
Pavement Surface 3,0,1186.2809,571.1457,12.1000
Pavement Surface 3,0,1185.0243,568.0594,12.1000
Pavement Surface 3,0,1185.7704,571.2159,12.0915
Pavement Surface 3,0,1186.1462,571.5155,12.0920
Pavement Surface 3,0,1186.6954,571.9533,12.1000
Pavement Surface 3,0,1190.4550,574.9505,12.1444
Pavement Surface 3,0,1206.7385,580.6142,12.4104
Pavement Surface 3,0,1207.9781,580.9602,12.4315
Pavement Surface 3,0,1209.2830,581.4266,12.4521
Pavement Surface 3,0,1209.5219,581.5120,12.4586
Pavement Surface 3,0,1210.6654,582.2601,12.5000
Pavement Surface 3,0,1211.5687,582.8510,12.5806
Pavement Surface 3,0,1211.9246,583.1289,12.5958
Pavement Surface 3,0,1212.6960,583.7312,12.6543
Pavement Surface 3,0,1191.6995,575.9427,12.1574
Pavement Surface 3,0,1206.4037,580.5208,12.4046
Pavement Surface 3,0,1193.0183,577.2076,12.1683
Pavement Surface 3,0,1193.4055,577.7524,12.1693
Pavement Surface 3,0,1206.3032,580.5208,12.4025
Pavement Surface 3,0,1194.1401,578.7863,12.1682
Pavement Surface 3,0,1194.5945,579.6794,12.1634
Pavement Surface 3,0,1194.6827,579.9071,12.1615
Pavement Surface 3,0,1204.5201,580.5208,12.3640
Pavement Surface 3,0,1203.1501,580.6536,12.3322
Pavement Surface 3,0,1202.7891,580.7507,12.3228
